,Ensembl,Symbol,s22mo_C_F-s06mo_C_F_logFC,s22mo_C_F-s06mo_C_F_logCPM,s22mo_C_F-s06mo_C_F_LR,s22mo_C_F-s06mo_C_F_PValue,s22mo_C_F-s06mo_C_F_Status,s22mo_C_F-s06mo_C_F_Status,Description
11517,ENSMUSG00000062382,Ftl1-ps1,-0.5264267654,2.1530097,4.47291444205816,0.034436,0.30485,NS,"ferritin light polypeptide 1, pseudogene 1"
549,ENSMUSG00000004268,Emg1,0.2600505878,5.232651,4.46767954955452,0.034542,0.3056,NS,EMG1 N1-specific pseudouridine methyltransferase
3932,ENSMUSG00000025793,Hgs,-0.36159512,5.0953626,4.46497125493653,0.034597,0.30589,NS,HGF-regulated tyrosine kinase substrate
2282,ENSMUSG00000021196,Pfkp,-0.3788266052,3.0896579,4.45810522579679,0.034736,0.30656,NS,"phosphofructokinase, platelet"
5937,ENSMUSG00000030659,Nucb2,-0.5642572365,1.3663377,4.45880973182503,0.034722,0.30656,NS,nucleobindin 2
9412,ENSMUSG00000043259,Fam13c,-0.4082534614,2.8823242,4.45929830501215,0.034712,0.30656,NS,"family with sequence similarity 13, member C"
2689,ENSMUSG00000022195,6030458C11Rik,0.2430397644,4.9568364,4.45235372393886,0.034853,0.3069,NS,RIKEN cDNA 6030458C11 gene
5002,ENSMUSG00000028385,Snx30,0.4045417921,2.9741364,4.45268576612785,0.034846,0.3069,NS,sorting nexin family member 30
7352,ENSMUSG00000034911,Ushbp1,0.3440624342,4.5714887,4.45009949516132,0.034899,0.3069,NS,USH1 protein network component harmonin binding protein 1
9345,ENSMUSG00000042744,Hectd4,0.2505246675,5.0061127,4.4498566033333,0.034904,0.3069,NS,HECT domain E3 ubiquitin protein ligase 4
10678,ENSMUSG00000053604,Rpia,0.2764401075,4.5601291,4.45388161089488,0.034822,0.3069,NS,ribose 5-phosphate isomerase A
10991,ENSMUSG00000056753,C330011M18Rik,-0.9055398695,-0.6692375,4.45122409241259,0.034876,0.3069,NS,RIKEN cDNA C330011M18 gene
6797,ENSMUSG00000032705,Exd2,0.2512462944,5.1294609,4.44437298135684,0.035016,0.3077,NS,exonuclease 3'-5' domain containing 2
8397,ENSMUSG00000038936,Sccpdh,-0.256642165,5.0246315,4.44320708358179,0.03504,0.30772,NS,saccharopine dehydrogenase (putative)
13746,ENSMUSG00000105504,Gbp5,-1.0504838095,1.900953,4.43881535870845,0.035131,0.30833,NS,guanylate binding protein 5
5213,ENSMUSG00000028836,Slc30a2,-0.4894431402,2.2201916,4.43030818957331,0.035306,0.30966,NS,"solute carrier family 30 (zinc transporter), member 2"
5750,ENSMUSG00000030123,Plxnd1,0.2457928678,5.3479115,4.42937624567372,0.035325,0.30966,NS,plexin D1
9541,ENSMUSG00000044345,Marveld1,-0.3282557609,3.352703,4.42362843087703,0.035445,0.31051,NS,MARVEL (membrane-associating) domain containing 1
5666,ENSMUSG00000029822,Osbpl3,-0.3092863415,3.799443,4.41969865111527,0.035526,0.31095,NS,oxysterol binding protein-like 3
7419,ENSMUSG00000035212,Leprot,-0.3277287359,3.2758445,4.41910473645403,0.035539,0.31095,NS,leptin receptor overlapping transcript
7371,ENSMUSG00000035000,Dpp4,-0.6075887563,1.7938658,4.41632137039312,0.035597,0.31127,NS,dipeptidylpeptidase 4
9305,ENSMUSG00000042605,Atxn2,0.2514885925,5.1979189,4.41320422553518,0.035662,0.31151,NS,ataxin 2
9693,ENSMUSG00000045482,Trrap,0.2631020092,5.1842919,4.41081230164312,0.035712,0.31151,NS,transformation/transcription domain-associated protein
11621,ENSMUSG00000063506,Arhgap22,-0.7180687432,0.618244,4.41112556791289,0.035705,0.31151,NS,Rho GTPase activating protein 22
12867,ENSMUSG00000086290,Snhg12,-0.4204129841,2.4619887,4.41161802197653,0.035695,0.31151,NS,small nucleolar RNA host gene 12
11687,ENSMUSG00000064181,Rab3ip,0.2442903528,4.8178072,4.40914837549276,0.035747,0.31163,NS,RAB3A interacting protein
8051,ENSMUSG00000037857,Nufip2,0.2593869523,4.1843587,4.4030281600692,0.035875,0.31256,NS,nuclear fragile X mental retardation protein interacting protein 2
369,ENSMUSG00000002769,Gnmt,-0.8188186915,0.7357898,4.39822131100192,0.035976,0.31316,NS,glycine N-methyltransferase
11369,ENSMUSG00000060733,Ipmk,0.2477737934,4.7822189,4.39765232457492,0.035988,0.31316,NS,inositol polyphosphate multikinase
6448,ENSMUSG00000031903,Pla2g15,-0.3773277418,2.6975872,4.39553377994617,0.036033,0.31336,NS,"phospholipase A2, group XV"
8832,ENSMUSG00000040557,Mettl27,-0.619306732,0.8568688,4.38983397236388,0.036154,0.31384,NS,methyltransferase like 27
12505,ENSMUSG00000078713,Tomm5,0.2666982876,4.5487193,4.3912335409935,0.036124,0.31384,NS,translocase of outer mitochondrial membrane 5
14161,ENSMUSG00000115869,Gm31814,-0.676494361,1.1811218,4.39061172665153,0.036137,0.31384,NS,"predicted gene, 31814"
1516,ENSMUSG00000018740,Slc25a35,0.3470665903,3.1316332,4.38780859104708,0.036197,0.31402,NS,"solute carrier family 25, member 35"
1816,ENSMUSG00000020186,Csrp2,-0.595288049,1.0176352,4.3866775078979,0.036221,0.31404,NS,cysteine and glycine-rich protein 2
9198,ENSMUSG00000042178,Armc5,0.3278202902,3.9962494,4.38222083193055,0.036316,0.31467,NS,armadillo repeat containing 5
11389,ENSMUSG00000061013,Mkx,-0.9847230112,-0.1951762,4.3775161770556,0.036416,0.31535,NS,mohawk homeobox
1844,ENSMUSG00000020255,Nopchap1,0.3318639112,3.4658042,4.37285686251192,0.036516,0.31586,NS,NOP protein chaperone 1
4397,ENSMUSG00000026896,Ifih1,-0.5192568625,2.2202518,4.37266443185671,0.03652,0.31586,NS,interferon induced with helicase C domain 1
12977,ENSMUSG00000087408,Cers1,0.3312330613,4.4223401,4.36794551827158,0.036621,0.31655,NS,ceramide synthase 1
13681,ENSMUSG00000103749,Pcdhgb5,-0.7648603301,0.3944537,4.3639302771484,0.036708,0.3171,NS,"protocadherin gamma subfamily B, 5"
2034,ENSMUSG00000020649,Rrm2,-0.939123493,-0.5969769,4.36009016098506,0.03679,0.31729,NS,ribonucleotide reductase M2
5406,ENSMUSG00000029201,Ugdh,-0.4588915054,2.8549634,4.35880666364717,0.036818,0.31729,NS,UDP-glucose dehydrogenase
10361,ENSMUSG00000050777,Tmem37,-0.4278477108,4.2071105,4.36095661580516,0.036772,0.31729,NS,transmembrane protein 37
10880,ENSMUSG00000055707,Klhl26,0.2941381801,3.8584944,4.3588034022148,0.036818,0.31729,NS,kelch-like 26
2705,ENSMUSG00000022221,Ripk3,-0.7584441251,-0.1034664,4.35415935808851,0.036919,0.31797,NS,receptor-interacting serine-threonine kinase 3
3034,ENSMUSG00000022964,Tmem50b,0.3179439224,3.7255858,4.3509843519071,0.036988,0.31837,NS,transmembrane protein 50B
2924,ENSMUSG00000022707,Gbe1,-0.3952915944,5.8588493,4.34810412052994,0.03705,0.31852,NS,"glucan (1,4-alpha-), branching enzyme 1"
12472,ENSMUSG00000078453,Abracl,-0.7994692013,-0.07837,4.34866209141796,0.037038,0.31852,NS,ABRA C-terminal like
1627,ENSMUSG00000019763,Rmnd1,0.2645422863,4.6765095,4.34529385094532,0.037111,0.31886,NS,required for meiotic nuclear division 1 homolog
5683,ENSMUSG00000029913,Prdm5,0.7662211558,0.1854908,4.34149600777199,0.037194,0.31919,NS,PR domain containing 5
13785,ENSMUSG00000106631,Gm42669,1.2491419146,-0.7054243,4.34225657508832,0.037178,0.31919,NS,predicted gene 42669
5993,ENSMUSG00000030768,Disp1,0.5393991053,1.7918015,4.33277375544533,0.037385,0.32063,NS,dispatched RND transporter family member 1
3067,ENSMUSG00000023030,Slc11a2,0.2543084769,4.588381,4.32923939406967,0.037463,0.32072,NS,"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2"
5017,ENSMUSG00000028412,Slc44a1,-0.2729385624,4.7914982,4.33034423284823,0.037439,0.32072,NS,"solute carrier family 44, member 1"
8548,ENSMUSG00000039476,Prrx2,-0.9598905652,-0.1300809,4.3299623936822504,0.037447,0.32072,NS,paired related homeobox 2
1027,ENSMUSG00000010663,Fads1,-0.4004663293,3.0160645,4.32617946050211,0.03753,0.32072,NS,fatty acid desaturase 1
6110,ENSMUSG00000031129,Slc9a9,-0.6404205044,0.8707758,4.32661901950552,0.037521,0.32072,NS,"solute carrier family 9 (sodium/hydrogen exchanger), member 9"
13624,ENSMUSG00000102329,Gm10851,-0.8892630646,0.1399902,4.32627470369382,0.037528,0.32072,NS,predicted gene 10851
6005,ENSMUSG00000030790,Adm,-0.6761949511,0.9401228,4.32474325574251,0.037562,0.3208,NS,adrenomedullin
9221,ENSMUSG00000042286,Stab1,-0.2802124544,4.2058827,4.31905819390732,0.037688,0.32155,NS,stabilin 1
11986,ENSMUSG00000070287,Slc35g2,-0.8476184218,-0.5962737,4.318475562693,0.037701,0.32155,NS,"solute carrier family 35, member G2"
13241,ENSMUSG00000095042,Gm12537,0.9792695014,-0.5759309,4.3177442776648,0.037717,0.32155,NS,predicted gene 12537
906,ENSMUSG00000008348,Ubc,-0.3667930897,7.4872927,4.31474251551157,0.037783,0.32159,NS,ubiquitin C
1924,ENSMUSG00000020422,Tns3,-0.4229676637,3.3351133,4.31461044627891,0.037786,0.32159,NS,tensin 3
5410,ENSMUSG00000029207,Apbb2,0.2627549536,4.196783,4.31446789085881,0.03779,0.32159,NS,"amyloid beta (A4) precursor protein-binding, family B, member 2"
11965,ENSMUSG00000069874,Irgm2,-0.625868146,3.9929755,4.31149227303958,0.037856,0.32197,NS,immunity-related GTPase family M member 2
7962,ENSMUSG00000037493,Cib2,0.2864126892,6.685991,4.30775889487494,0.037939,0.32248,NS,calcium and integrin binding family member 2
7471,ENSMUSG00000035441,Myo1d,-0.4178838008,2.5296373,4.30427668599127,0.038017,0.32295,NS,myosin ID
6940,ENSMUSG00000033268,Duox1,-0.7428270776,0.456209,4.30169341512776,0.038074,0.32306,NS,dual oxidase 1
8864,ENSMUSG00000040669,Phc1,0.2467318993,4.817966,4.30241814489439,0.038058,0.32306,NS,polyhomeotic 1
3045,ENSMUSG00000022987,Zfp641,-0.2625172576,4.5878384,4.2991810269531,0.038131,0.32315,NS,zinc finger protein 641
5826,ENSMUSG00000030329,Pianp,-0.6365280146,1.2767479,4.29949815804994,0.038124,0.32315,NS,PILR alpha associated neural protein
7773,ENSMUSG00000036826,Igflr1,1.6811665906,-0.4242491,4.29328868008041,0.038263,0.32408,NS,IGF-like family receptor 1
2485,ENSMUSG00000021711,Trappc13,0.2452230817,4.5604426,4.28737619533207,0.038396,0.32502,NS,trafficking protein particle complex 13
2636,ENSMUSG00000022066,Entpd4b,0.2501312362,6.2470966,4.28403356426922,0.038472,0.32508,NS,ectonucleoside triphosphate diphosphohydrolase 4B
3199,ENSMUSG00000023988,Bysl,0.2435554403,4.9075853,4.28410737723152,0.03847,0.32508,NS,bystin-like
8080,ENSMUSG00000037966,Ninj1,-0.2920934443,3.8103384,4.28569854259854,0.038434,0.32508,NS,ninjurin 1
355,ENSMUSG00000002668,Dennd1c,-0.8295251578,-0.4606092,4.27874764793265,0.038592,0.32537,NS,DENN/MADD domain containing 1C
3549,ENSMUSG00000024835,Coro1b,-0.2728401849,3.9947114,4.28082839264922,0.038545,0.32537,NS,"coronin, actin binding protein 1B"
5577,ENSMUSG00000029605,Oas1b,-0.9643991423,-0.2504642,4.27850590681807,0.038597,0.32537,NS,2'-5' oligoadenylate synthetase 1B
8659,ENSMUSG00000039911,Spsb1,-0.3620057401,3.0781018000000002,4.27978208821029,0.038568,0.32537,NS,splA/ryanodine receptor domain and SOCS box containing 1
3330,ENSMUSG00000024269,Tpgs2,0.4267212188,2.610534,4.27468557414483,0.038684,0.32591,NS,tubulin polyglutamylase complex subunit 2
5197,ENSMUSG00000028797,Tmem234,-0.25459692,5.0964179,4.27348411569841,0.038711,0.32595,NS,transmembrane protein 234
10899,ENSMUSG00000055865,Tafa3,0.4062526543,2.7450295,4.27112159939636,0.038765,0.32621,NS,TAFA chemokine like family member 3
6244,ENSMUSG00000031479,Vps36,0.2461408672,5.6468969,4.26832625152852,0.038829,0.32655,NS,vacuolar protein sorting 36
131,ENSMUSG00000001056,Nhp2,0.2693218177,4.0602948,4.2673097418945,0.038852,0.32656,NS,NHP2 ribonucleoprotein
5912,ENSMUSG00000030598,Fbxo17,0.5385585625,1.9688952,4.26542117857302,0.038896,0.32673,NS,F-box protein 17
14152,ENSMUSG00000115546,Gm49077,0.6822127227,0.967338,4.25934974176499,0.039035,0.3277,NS,"predicted gene, 49077"
5434,ENSMUSG00000029279,Brdt,0.6178121252,0.5665188,4.25572720361392,0.039118,0.32783,NS,"bromodomain, testis-specific"
12067,ENSMUSG00000071226,Cecr2,0.3947603177,3.6305143,4.25587811129178,0.039115,0.32783,NS,"CECR2, histone acetyl-lysine reader"
12206,ENSMUSG00000073433,Arhgdig,-0.714950191,0.1827485,4.25622863839653,0.039107,0.32783,NS,Rho GDP dissociation inhibitor (GDI) gamma
4117,ENSMUSG00000026239,Pde6d,0.2573017,4.521755,4.25311216483007,0.039178,0.32795,NS,"phosphodiesterase 6D, cGMP-specific, rod, delta"
8762,ENSMUSG00000040289,Hey1,0.5440340514,1.5550696,4.25385333905383,0.039161,0.32795,NS,hairy/enhancer-of-split related with YRPW motif 1
9393,ENSMUSG00000043091,Tuba1c,-0.3732268439,2.6866566,4.25119401825449,0.039223,0.32813,NS,"tubulin, alpha 1C"
6886,ENSMUSG00000033039,Micall1,-0.2978384748,4.6928979,4.24777835375084,0.039302,0.32859,NS,"microtubule associated monooxygenase, calponin and LIM domain containing -like 1"
153,ENSMUSG00000001175,Calm1,0.3402081903,9.1224715,4.23717221936788,0.039548,0.32873,NS,calmodulin 1
403,ENSMUSG00000002980,Bcam,-0.2502611661,5.0704708,4.24572597031539,0.039349,0.32873,NS,basal cell adhesion molecule
1025,ENSMUSG00000010651,Acaa1b,-0.802085284,0.0859188,4.23769091803871,0.039536,0.32873,NS,acetyl-Coenzyme A acyltransferase 1B
1676,ENSMUSG00000019873,Reep3,-0.2958453961,3.7218121,4.23740692094484,0.039543,0.32873,NS,receptor accessory protein 3
1876,ENSMUSG00000020312,Shc2,-0.5352160746,2.2679646,4.24026984419769,0.039476,0.32873,NS,SHC (Src homology 2 domain containing) transforming protein 2
3213,ENSMUSG00000024026,Glo1,0.3217742329,7.2544577,4.24239636830176,0.039426,0.32873,NS,glyoxalase 1
7013,ENSMUSG00000033579,Fa2h,0.8684315244,0.9857157,4.23866656487902,0.039513,0.32873,NS,fatty acid 2-hydroxylase
10820,ENSMUSG00000054978,Kbtbd13,0.3123786582,4.1187969,4.24359742625722,0.039399000000000003,0.32873,NS,kelch repeat and BTB (POZ) domain containing 13
11960,ENSMUSG00000069806,Cacng7,0.4060319332,2.9663703,4.24456263089974,0.039376,0.32873,NS,"calcium channel, voltage-dependent, gamma subunit 7"
12555,ENSMUSG00000079003,Samd1,0.3655180902,3.1014288,4.23784099871399,0.039532,0.32873,NS,sterile alpha motif domain containing 1
4658,ENSMUSG00000027551,Zfp64,0.3950424926,2.85435,4.23582418029718,0.039579,0.3288,NS,zinc finger protein 64
7716,ENSMUSG00000036564,Ndrg4,-0.6610207034,1.4794207,4.23406915152794,0.03962,0.32895,NS,N-myc downstream regulated gene 4
6877,ENSMUSG00000033016,Nfatc1,-0.2724594401,5.6246407,4.22906140888245,0.039737,0.32973,NS,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1"
9774,ENSMUSG00000046169,Adamts6,-0.5986135559,1.034281,4.22531546759942,0.039825,0.33027,NS,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6"
804,ENSMUSG00000006642,Tcf23,-1.1002580897,-0.6148237,4.2227804895288,0.039885,0.33033,NS,transcription factor 23
2028,ENSMUSG00000020641,Rsad2,-0.7345194707,1.6085653,4.22260573476028,0.039889,0.33033,NS,radical S-adenosyl methionine domain containing 2
7388,ENSMUSG00000035093,Secisbp2l,0.3592705502,5.0098901,4.22202130629931,0.039903,0.33033,NS,SECIS binding protein 2-like
13311,ENSMUSG00000097000,Gm17435,-0.7234658564,0.2435755,4.22059242633679,0.039936,0.33042,NS,"predicted gene, 17435"
11706,ENSMUSG00000064326,Siva1,0.3347912614,3.6697567,4.21951504444068,0.039962,0.33044,NS,"SIVA1, apoptosis-inducing factor"
4915,ENSMUSG00000028150,Rorc,-0.326893127,6.965079,4.21695641629901,0.040022,0.33075,NS,RAR-related orphan receptor gamma
4037,ENSMUSG00000026062,Slc9a2,0.2827479489,4.9123977,4.21405392177471,0.04009,0.33093,NS,"solute carrier family 9 (sodium/hydrogen exchanger), member 2"
6728,ENSMUSG00000032523,Hhatl,0.2733974178,6.8452798,4.21448629123958,0.04008,0.33093,NS,hedgehog acyltransferase-like
12181,ENSMUSG00000073016,Uprt,0.4539587051,2.2400378,4.21168317820728,0.040146,0.3312,NS,uracil phosphoribosyltransferase
1649,ENSMUSG00000019817,Plagl1,-0.7695399595,0.4470353,4.20995057005773,0.040188,0.33135,NS,pleiomorphic adenoma gene-like 1
2468,ENSMUSG00000021684,Pde8b,0.5798231344,1.2615412,4.20777574967392,0.040239,0.33158,NS,phosphodiesterase 8B
937,ENSMUSG00000009035,Tmem184b,0.2443085979,4.5428736,4.19447397617698,0.040556,0.33194,NS,transmembrane protein 184b
4655,ENSMUSG00000027546,Atp9a,-0.3654097721,5.2886822,4.20442940956734,0.040319,0.33194,NS,"ATPase, class II, type 9A"
5160,ENSMUSG00000028701,Lurap1,0.4176813067,2.6249207,4.19743396392084,0.040485,0.33194,NS,leucine rich adaptor protein 1
5855,ENSMUSG00000030428,Ttyh1,0.6943358882,0.4416458,4.19558431464797,0.040529,0.33194,NS,tweety family member 1
6580,ENSMUSG00000032220,Myo1e,0.3701684185,3.1236414,4.19856732357412,0.040458,0.33194,NS,myosin IE
6901,ENSMUSG00000033099,Nol12,0.2878205857,4.4917484,4.20076337051147,0.040406,0.33194,NS,nucleolar protein 12
10033,ENSMUSG00000048120,Entpd1,-0.3288931902,3.1476486,4.20181501920427,0.040381,0.33194,NS,ectonucleoside triphosphate diphosphohydrolase 1
10135,ENSMUSG00000048897,Zfp710,0.2698693886,4.4384198,4.19603961756288,0.040519,0.33194,NS,zinc finger protein 710
10430,ENSMUSG00000051341,Zfp52,-0.3891982446,3.1347051,4.19685333625927,0.040499,0.33194,NS,zinc finger protein 52
10973,ENSMUSG00000056596,Trnp1,-0.8465459997,-0.2784062,4.20096101405812,0.040401,0.33194,NS,TMF1-regulated nuclear protein 1
11220,ENSMUSG00000059248,Septin9,-0.2932439187,3.6028846,4.19426913288503,0.040561,0.33194,NS,septin 9
14020,ENSMUSG00000111409,Gm49380,0.847382414,-0.4579623,4.19917470706354,0.040444,0.33194,NS,"predicted gene, 49380"
2172,ENSMUSG00000020921,Tmem101,0.3219968929,3.408658,4.19282068544327,0.040595,0.33202,NS,transmembrane protein 101
13836,ENSMUSG00000107535,Gm44183,-0.936543483,-0.766347,4.19194206295514,0.040617,0.33202,NS,"predicted gene, 44183"
13712,ENSMUSG00000104498,Gm37110,-0.9365428515,-0.766347,4.1909375241408,0.040641,0.33202,NS,"predicted gene, 37110"
5819,ENSMUSG00000030315,Vgll4,0.3182681114,4.5359073,4.18582783414614,0.040763,0.33264,NS,vestigial like family member 4
12123,ENSMUSG00000071713,Csf2rb,-0.8093622312,1.6552888,4.18630085637719,0.040752,0.33264,NS,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)"
1101,ENSMUSG00000013707,Tnfaip8l2,-0.8590200175,-0.4441201,4.18235167783822,0.040847,0.33314,NS,"tumor necrosis factor, alpha-induced protein 8-like 2"
4041,ENSMUSG00000026072,Il1r1,-0.4624533681,2.2115046,4.17719201022426,0.040972,0.33396,NS,"interleukin 1 receptor, type I"
14158,ENSMUSG00000115801,NA,-0.4139208393,3.0388998,4.17029784430906,0.041139,0.33513,NS,novel transcript
3769,ENSMUSG00000025321,Itgb8,0.8957311781,0.6670257,4.16431989544999,0.041284,0.33536,NS,integrin beta 8
7289,ENSMUSG00000034674,Tdg,0.2930914011,4.0467969,4.16499930246137,0.041267,0.33536,NS,thymine DNA glycosylase
8290,ENSMUSG00000038583,Pln,-0.7222325114,0.6991358,4.16559722744118,0.041253,0.33536,NS,phospholamban
10085,ENSMUSG00000048489,Depp1,-0.6559814826,2.3947431,4.16656852139704,0.041229,0.33536,NS,DEPP1 autophagy regulator
14213,ENSMUSG00000117310,Ptp4a1,-0.3241232536,6.5611666,4.16540086524862,0.041258,0.33536,NS,protein tyrosine phosphatase 4a1
3696,ENSMUSG00000025161,Slc16a3,0.3523423871,8.1670461,4.16182203900796,0.041345,0.33567,NS,"solute carrier family 16 (monocarboxylic acid transporters), member 3"
1308,ENSMUSG00000016356,Col20a1,-0.494560403,1.8267765,4.15695114294482,0.041464,0.33643,NS,"collagen, type XX, alpha 1"
1738,ENSMUSG00000020044,Timp3,-0.2833836393,6.527662,4.15607097776584,0.041486,0.33643,NS,tissue inhibitor of metalloproteinase 3
5550,ENSMUSG00000029547,Ints1,0.2520827329,5.9129085,4.15110649549372,0.041607,0.33722,NS,integrator complex subunit 1
4890,ENSMUSG00000028101,Pias3,-0.3552311638,2.9743344,4.14852408588616,0.041671,0.3375,NS,protein inhibitor of activated STAT 3
5258,ENSMUSG00000028926,Cdk14,-0.6740551356,1.3617062,4.14781354846114,0.041688,0.3375,NS,cyclin-dependent kinase 14
769,ENSMUSG00000006373,Pgrmc1,-0.3161607092,3.5856239,4.14380787876854,0.041787,0.3381,NS,progesterone receptor membrane component 1
9976,ENSMUSG00000047719,Ubiad1,0.2637445029,3.9370836,4.14257224463923,0.041818,0.33816,NS,UbiA prenyltransferase domain containing 1
261,ENSMUSG00000001983,Taco1,0.261547434,5.0427404,4.1389030700538,0.041908,0.33865,NS,translational activator of mitochondrially encoded cytochrome c oxidase I
13680,ENSMUSG00000103715,4933431K14Rik,0.5388275599,1.4203209,4.13818549719095,0.041926,0.33865,NS,RIKEN cDNA 4933431K14 gene
9143,ENSMUSG00000041920,Slc16a6,0.4066520829,2.689364,4.13633212596082,0.041972,0.33883,NS,"solute carrier family 16 (monocarboxylic acid transporters), member 6"
5073,ENSMUSG00000028525,Pde4b,0.2612173512,6.5004541,4.13435815595844,0.042021,0.33885,NS,"phosphodiesterase 4B, cAMP specific"
7731,ENSMUSG00000036617,Etl4,-0.2692937785,6.4012043,4.13513907375314,0.042002,0.33885,NS,enhancer trap locus 4
12587,ENSMUSG00000079278,Tmem233,0.3979806939,7.2878338,4.12827886204093,0.042172,0.33987,NS,transmembrane protein 233
3946,ENSMUSG00000025855,Prkar1b,-0.7327088689,-0.0175731,4.1224447860446,0.042318,0.34072,NS,"protein kinase, cAMP dependent regulatory, type I beta"
12077,ENSMUSG00000071324,Armc2,-0.8830723169,-0.526762,4.12215325654144,0.042325,0.34072,NS,armadillo repeat containing 2
784,ENSMUSG00000006463,Zdhhc24,-0.4589739464,2.1065775,4.11897931854928,0.042405,0.34098,NS,"zinc finger, DHHC domain containing 24"
5858,ENSMUSG00000030433,Sbk2,0.3537185062,5.122048,4.11970445986945,0.042386,0.34098,NS,"SH3-binding domain kinase family, member 2"
6105,ENSMUSG00000031107,Rbmx2,0.6363411701,0.7808845,4.11769952021809,0.042437,0.34104,NS,"RNA binding motif protein, X-linked 2"
